Title:,"Time Series, Area-Averaged of Aerosol Optical Depth 550 nm (Deep Blue, Land-only) ()"
User Start Date:,2017-01-01T00:00:00Z
User End Date:,2021-12-31T23:59:59Z
User Bounding Box:,""
Data Bounding Box:,""
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2017-01-01T00:00:00Z&endtime=2021-12-31T23:59:59Z&shape=state_dept_countries_2017/shp_22&&data=MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean&variableFacets=dataFieldMeasurement%3AAerosol%20Optical%20Depth%3B&portal=GIOVANNI&format=json"
Fill Value (mean_MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean):, -9999

time, mean_MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean
2019-08-17,1.30314805
2019-08-18,0.478666689
2019-08-19,0.457430943
2019-08-20,0.541000026
2019-08-21,0.801000038
2019-08-22,0.654972815
2019-08-23,-9999
2019-08-24,0.118021057
2019-08-25,0.175363683
2019-08-26,0.325305019
2019-08-27,0.346205045
2019-08-28,-9999
2019-08-29,0.280174498
2019-08-30,0.404000019
2019-08-31,0.498198585
2019-09-01,0.276696833
2019-09-02,0.224192081
2019-09-03,0.236278853
2019-09-04,0.279000013
2019-09-05,-nan
2019-09-06,0.145139232
2019-09-07,0.198726272
2019-09-08,-9999
2019-09-09,-nan
2019-09-10,-9999
2019-09-11,0.43000002
2019-09-12,-9999
2019-09-13,-9999
2019-09-14,-nan
2019-09-15,0.302811109
2019-09-16,0.107128902
2019-09-17,-nan
2019-09-18,0.224158613
2019-09-19,0.322114614
2019-09-20,0.296080189
2019-09-21,0.368169176
2019-09-22,0.305220348
2019-09-23,0.233980665
2019-09-24,-nan
2019-09-25,0.505000024
2019-09-26,-9999
2019-09-27,0.130078229
2019-09-28,0.238380677
2019-09-29,0.443714307
2019-09-30,-nan
2019-10-01,-9999
2019-10-02,0.274899025
2019-10-03,0.661000031
2019-10-04,0.751275975
2019-10-05,0.809000038
2019-10-06,0.5887349
2019-10-07,0.580769437
2019-10-08,0.115553773
2019-10-09,0.21691101
2019-10-10,-nan
2019-10-11,0.189574408
2019-10-12,0.535360005
2019-10-13,0.404916852
2019-10-14,0.412866874
2019-10-15,0.436795488
2019-10-16,0.373418275
2019-10-17,0.298822464
2019-10-18,0.23255208
2019-10-19,0.332884389
2019-10-20,0.533565774
2019-10-21,0.822273753
2019-10-22,0.820009696
2019-10-23,0.399699847
2019-10-24,-nan
2019-10-25,0.542000026
2019-10-26,0.147000007
2019-10-27,0.118373553
2019-10-28,0.275329917
2019-10-29,0.164599584
2019-10-30,0.295294605
2019-10-31,0.49747797
2019-11-01,0.344685363
2019-11-02,0.219187287
2019-11-03,0.197259543
2019-11-04,0.309135851
2019-11-05,0.759092354
2019-11-06,0.724810277
2019-11-07,0.267543612
2019-11-08,0.436602559
2019-11-09,-nan
2019-11-10,0.193333343
2019-11-11,0.217190178
2019-11-12,0.465511875
2019-11-13,0.566590129
2019-11-14,0.148774913
2019-11-15,0.177092757
2019-11-16,0.360833264
2019-11-17,0.571652171
2019-11-18,0.590057865
2019-11-19,0.715388493
2019-11-20,0.561931737
2019-11-21,0.408026679
2019-11-22,0.438590078
2019-11-23,0.599847846
2019-11-24,0.751302916
2019-11-25,0.516533781
2019-11-26,0.430274804
2019-11-27,0.235005863
2019-11-28,0.19806984
2019-11-29,0.278470287
2019-11-30,0.483391279
2019-12-01,0.665405957
2019-12-02,0.487917757
2019-12-03,0.483984001
2019-12-04,0.325465912
2019-12-05,0.127911151
2019-12-06,0.186330252
2019-12-07,0.160595181
2019-12-08,0.329369554
2019-12-09,0.465611547
2019-12-10,0.65586206
2019-12-11,1.07615889
2019-12-12,1.01704525
2019-12-13,0.502245124
2019-12-14,0.534009585
2019-12-15,0.79909477
2019-12-16,0.513104013
2019-12-17,0.686942263
2019-12-18,0.498581632
2019-12-19,0.526095098
2019-12-20,0.318194985
2019-12-21,0.250963998
2019-12-22,0.457469204
2019-12-23,0.274566031
2019-12-24,0.567693783
2019-12-25,0.711891467
2019-12-26,0.928261842
2019-12-27,1.73209644
2019-12-28,0.66253449
2019-12-29,0.281347964
2019-12-30,0.317453116
2019-12-31,0.354080724
2020-01-01,0.470228436
2020-01-02,0.491987564
2020-01-03,0.230542305
2020-01-04,0.579229998
2020-01-05,-9999
2020-01-06,0.492203325
2020-01-07,0.826516464
2020-01-08,0.370286831
2020-01-09,0.251136939
2020-01-10,0.803931671
2020-01-11,1.07717306
2020-01-12,0.401838611
2020-01-13,0.460126688
2020-01-14,0.457236153
2020-01-15,0.430824669
2020-01-16,0.639707886
2020-01-17,0.477029645
2020-01-18,0.630994957
2020-01-19,0.692644209
2020-01-20,0.919493776
2020-01-21,0.377362697
2020-01-22,0.419632771
2020-01-23,1.37787267
2020-01-24,0.711402093
2020-01-25,0.764551205
2020-01-26,0.99412995
2020-01-27,1.7216236
2020-01-28,1.41059588
2020-01-29,2.33674048
2020-01-30,1.10803942
2020-01-31,1.54602824
2020-02-01,1.30680911
2020-02-02,0.650910973
2020-02-03,0.51370794
2020-02-04,0.517565351
2020-02-05,0.888000571
2020-02-06,0.637406731
2020-02-07,0.670205492
2020-02-08,0.286915232
2020-02-09,0.565267811
2020-02-10,0.499981479
2020-02-11,0.490353859
2020-02-12,0.476401886
2020-02-13,0.646210409
2020-02-14,1.18076357
2020-02-15,1.5166876
2020-02-16,1.25134403
2020-02-17,1.636421
2020-02-18,1.02458939
2020-02-19,1.07387683
2020-02-20,0.687740474
2020-02-21,0.634241335
2020-02-22,0.425326039
2020-02-23,0.560648824
2020-02-24,0.39436594
2020-02-25,0.384090118
2020-02-26,-9999
2020-02-27,0.659606608
2020-02-28,0.308675732
2020-02-29,0.264296609
2020-03-01,0.577071273
2020-03-02,1.19464499
2020-03-03,1.08926215
2020-03-04,2.65699477
2020-03-05,0.927321509
2020-03-06,1.63533863
2020-03-07,0.484757318
2020-03-08,0.44781765
2020-03-09,0.315504921
2020-03-10,0.279406025
2020-03-11,0.780364828
2020-03-12,0.783949562
2020-03-13,0.766093546
2020-03-14,0.453087926
2020-03-15,0.401944336
2020-03-16,0.461559213
2020-03-17,0.815020765
2020-03-18,0.666914943
2020-03-19,0.532267735
2020-03-20,1.45221706
2020-03-21,0.52079877
2020-03-22,0.415384892
2020-03-23,0.567257977
2020-03-24,0.48115067
2020-03-25,0.607537232
2020-03-26,0.770357855
2020-03-27,0.541838029
2020-03-28,0.373193498
2020-03-29,0.224790518
2020-03-30,0.146552279
2020-03-31,0.225995581
2020-04-01,0.332132916
2020-04-02,0.615514312
2020-04-03,0.548592483
2020-04-04,0.262981055
2020-04-05,0.541130016
2020-04-06,0.266040276
2020-04-07,0.382183135
2020-04-08,0.407956096
2020-04-09,0.344849715
2020-04-10,0.481435414
2020-04-11,0.397122776
2020-04-12,0.46140557
2020-04-13,0.647274514
2020-04-14,0.842032153
2020-04-15,0.67603466
2020-04-16,0.464686551
2020-04-17,0.647093259
2020-04-18,0.590304171
2020-04-19,0.30668106
2020-04-20,0.549707135
2020-04-21,-nan
2020-04-22,0.350518945
2020-04-23,-nan
2020-04-24,0.524364466
2020-04-25,0.377020134
2020-04-26,0.386129219
2020-04-27,0.162670993
2020-04-28,-9999
2020-04-29,0.179420714
2020-04-30,0.163581121
2020-05-01,0.397161409
2020-05-02,0.197741849
2020-05-03,0.199444671
2020-05-04,0.677052664
2020-05-05,0.47403821
2020-05-06,0.100111589
2020-05-07,0.0708266629
2020-05-08,0.210113686
2020-05-09,0.279335887
2020-05-10,0.460809574
2020-05-11,0.397996231
2020-05-12,0.389510167
2020-05-13,0.758523319
2020-05-14,1.18367152
2020-05-15,0.395801255
2020-05-16,0.404963274
2020-05-17,0.409057924
2020-05-18,0.267174877
2020-05-19,-9999
2020-05-20,-9999
2020-05-21,-9999
2020-05-22,2.25566677
2020-05-23,-nan
2020-05-24,0.560263388
2020-05-25,0.564310279
2020-05-26,2.92220164
2020-05-27,0.175000008
2020-05-28,0.431103648
2020-05-29,0.439190107
2020-05-30,0.460000022
2020-05-31,0.902487126
2020-06-01,0.563000027
2020-06-02,0.697508195
2020-06-03,0.530268137
2020-06-04,-nan
2020-06-05,0.209658178
2020-06-06,-9999
2020-06-07,0.940265606
2020-06-08,1.54100007
2020-06-09,0.816850023
2020-06-10,0.545803222
2020-06-11,-nan
2020-06-12,-9999
2020-06-13,-9999
2020-06-14,0.170214485
2020-06-15,0.230000011
2020-06-16,0.459934599
2020-06-17,-9999
2020-06-18,-9999
2020-06-19,0.503000024
2020-06-20,0.383675048
2020-06-21,0.0489222907
2020-06-22,-nan
2020-06-23,0.416276529
2020-06-24,-9999
2020-06-25,0.652000031
2020-06-26,-9999
2020-06-27,0.737617495
2020-06-28,-9999
2020-06-29,0.621739258
2020-06-30,0.547615418
2020-07-01,-nan
2020-07-02,0.542000026
2020-07-03,-9999
2020-07-04,-nan
2020-07-05,0.375000018
2020-07-06,0.185095646
2020-07-07,0.368037677
2020-07-08,-9999
2020-07-09,-nan
2020-07-10,-9999
2020-07-11,-9999
2020-07-12,-nan
2020-07-13,-9999
2020-07-14,0.917000044
2020-07-15,0.481000023
2020-07-16,0.156050995
2020-07-17,-9999
2020-07-18,0.494000023
2020-07-19,-9999
2020-07-20,-9999
2020-07-21,-9999
2020-07-22,-9999
2020-07-23,-9999
2020-07-24,-9999
2020-07-25,0.271176107
2020-07-26,-9999
2020-07-27,-9999
2020-07-28,-9999
2020-07-29,-9999
2020-07-30,-9999
2020-07-31,-nan
2020-08-01,0.267371559
2020-08-02,0.373000018
2020-08-03,0.766516303
2020-08-04,0.467333356
2020-08-05,0.314821871
2020-08-06,0.0837321188
2020-08-07,0.278000013
2020-08-08,-9999
2020-08-09,-9999
2020-08-10,-9999
2020-08-11,-9999
2020-08-12,-nan
2020-08-13,0.17155741
2020-08-14,0.263777044
2020-08-15,-9999
2020-08-16,-9999
2020-08-17,-9999
2020-08-18,-9999
2020-08-19,0.351999577
2020-08-20,-9999
2020-08-21,-9999
2020-08-22,-nan
2020-08-23,-9999
2020-08-24,0.183478929
2020-08-25,-9999
2020-08-26,0.189977504
2020-08-27,-9999
2020-08-28,-nan
2020-08-29,-nan
2020-08-30,-9999
2020-08-31,-9999
2020-09-01,-9999
2020-09-02,-9999
2020-09-03,0.175000008
2020-09-04,0.466722679
2020-09-05,0.231000011
2020-09-06,0.275746933
2020-09-07,-9999
2020-09-08,-9999
2020-09-09,0.732518214
2020-09-10,-nan
2020-09-11,0.389000018
2020-09-12,-9999
2020-09-13,0.274000013
2020-09-14,-9999
2020-09-15,-9999
2020-09-16,-nan
2020-09-17,-9999
2020-09-18,0.299709802
2020-09-19,0.126473376
2020-09-20,0.296971084
2020-09-21,-9999
2020-09-22,-9999
2020-09-23,-9999
2020-09-24,-9999
2020-09-25,-9999
2020-09-26,-9999
2020-09-27,0.585597001
2020-09-28,0.41861707
2020-09-29,0.46927773
2020-09-30,0.459641241
2020-10-01,0.669720695
2020-10-02,0.202517835
2020-10-03,0.324256827
2020-10-04,0.218493052
2020-10-05,-nan
2020-10-06,-9999
2020-10-07,-9999
2020-10-08,0.34237953
2020-10-09,0.351366563
2020-10-10,0.329384559
2020-10-11,0.23170007
2020-10-12,0.407542148
2020-10-13,0.268453544
2020-10-14,0.417479197
2020-10-15,0.281483537
2020-10-16,0.321240488
2020-10-17,0.31199961
2020-10-18,0.25367651
2020-10-19,0.403026161
2020-10-20,0.281035432
2020-10-21,0.340511359
2020-10-22,0.560000027
2020-10-23,-nan
2020-10-24,-nan
2020-10-25,0.619734709
2020-10-26,0.591182569
2020-10-27,0.45432485
2020-10-28,0.348285537
2020-10-29,0.154360053
2020-10-30,0.149755312
2020-10-31,0.175544846
2020-11-01,0.25920251
2020-11-02,0.62400003
2020-11-03,0.702099951
2020-11-04,0.819809155
2020-11-05,0.566565171
2020-11-06,0.469453475
2020-11-07,0.29353133
2020-11-08,0.147271826
2020-11-09,0.117635087
2020-11-10,0.120296079
2020-11-11,0.0878154423
2020-11-12,0.10800203
2020-11-13,0.104345236
2020-11-14,0.166381071
2020-11-15,0.203663133
2020-11-16,0.238483891
2020-11-17,0.511861935
2020-11-18,0.547374049
2020-11-19,0.969360438
2020-11-20,0.508328399
2020-11-21,0.915158522
2020-11-22,0.597623691
2020-11-23,0.396479829
2020-11-24,0.422909547
2020-11-25,0.240012025
2020-11-26,0.161388005
2020-11-27,0.0921619842
2020-11-28,0.243333016
2020-11-29,0.175555997
2020-11-30,0.229851677
2020-12-01,0.223994382
2020-12-02,0.328846417
2020-12-03,0.514545736
2020-12-04,0.761989819
2020-12-05,1.31391418
2020-12-06,1.25090427
2020-12-07,1.32683457
2020-12-08,1.42664106
2020-12-09,0.777993701
2020-12-10,0.822461597
2020-12-11,0.634259981
2020-12-12,0.581799149
2020-12-13,0.721389555
2020-12-14,0.684549818
2020-12-15,0.503792966
2020-12-16,0.545358194
2020-12-17,1.75526148
2020-12-18,0.531458776
2020-12-19,0.587637609
2020-12-20,0.467697763
2020-12-21,0.421445442
2020-12-22,0.447833723
2020-12-23,0.383045144
2020-12-24,0.258790304
2020-12-25,0.381093342
2020-12-26,0.435055742
2020-12-27,0.519941589
2020-12-28,0.60545569
2020-12-29,0.521290574
2020-12-30,0.346470428
2020-12-31,0.29751005
2021-01-01,0.226102859
2021-01-02,0.350530359
2021-01-03,0.313550614
2021-01-04,0.283913271
2021-01-05,0.250551793
2021-01-06,0.257049093
2021-01-07,0.683370629
2021-01-08,0.720649282
2021-01-09,1.02443772
2021-01-10,1.27999754
2021-01-11,2.56103868
2021-01-12,0.950107039
2021-01-13,1.89656238
2021-01-14,1.28565464
2021-01-15,1.4030012
2021-01-16,1.47602492
2021-01-17,1.35430443
2021-01-18,1.2337569
2021-01-19,1.48443181
2021-01-20,2.95932507
2021-01-21,1.02549968
2021-01-22,0.961097426
2021-01-23,0.667098663
2021-01-24,0.64137258
2021-01-25,1.22921197
2021-01-26,0.631393621
2021-01-27,0.445490329
2021-01-28,0.430829192
2021-01-29,0.487267225
2021-01-30,1.28201907
2021-01-31,0.766612301
2021-02-01,0.537094117
2021-02-02,0.522765132
2021-02-03,0.552656343
2021-02-04,0.363877986
2021-02-05,0.276127236
2021-02-06,0.626765495
2021-02-07,0.828182293
2021-02-08,0.43023373
2021-02-09,0.268978361
2021-02-10,0.649571557
2021-02-11,0.857771156
2021-02-12,1.14208758
2021-02-13,0.864192318
2021-02-14,0.908361503
2021-02-15,0.930036653
2021-02-16,0.737266407
2021-02-17,0.672642883
2021-02-18,0.527987744
2021-02-19,0.753037893
2021-02-20,0.458074656
2021-02-21,0.421633363
2021-02-22,0.454259786
2021-02-23,0.499879197
2021-02-24,0.746203598
2021-02-25,0.804362893
2021-02-26,0.644284996
2021-02-27,0.568935587
2021-02-28,0.642465438
2021-03-01,0.621923075
2021-03-02,0.44706523
2021-03-03,0.479187056
2021-03-04,0.576767895
2021-03-05,0.855233195
2021-03-06,0.825564444
2021-03-07,1.25258258
2021-03-08,1.16718272
2021-03-09,1.91480311
2021-03-10,1.47957444
2021-03-11,1.16871349
2021-03-12,1.1684171
2021-03-13,1.62215327
2021-03-14,0.828912805
2021-03-15,0.656754169
2021-03-16,0.488711245
2021-03-17,0.54776322
2021-03-18,0.652457109
2021-03-19,0.705899459
2021-03-20,1.33915197
2021-03-21,0.751072169
2021-03-22,0.694079068
2021-03-23,1.07608067
2021-03-24,1.2399527
2021-03-25,0.508000238
2021-03-26,0.657984872
2021-03-27,0.646923759
2021-03-28,0.975679124
2021-03-29,1.65575138
2021-03-30,2.04113359
2021-03-31,1.35735422
2021-04-01,0.385954609
2021-04-02,0.603976337
2021-04-03,0.560039076
2021-04-04,0.829547929
2021-04-05,0.431193793
2021-04-06,1.19405036
2021-04-07,0.694034324
2021-04-08,2.76996661
2021-04-09,1.38772778
2021-04-10,1.3512126
2021-04-11,0.755604369
2021-04-12,0.831292067
2021-04-13,0.925489483
2021-04-14,0.545207351
2021-04-15,0.562793329
2021-04-16,1.07448208
2021-04-17,0.598202763
2021-04-18,0.763825449
2021-04-19,0.348595477
2021-04-20,0.440315778
2021-04-21,0.893100195
2021-04-22,0.752456153
2021-04-23,0.336651673
2021-04-24,0.442815101
2021-04-25,0.473544865
2021-04-26,0.833109363
2021-04-27,0.783727151
2021-04-28,0.957806629
2021-04-29,0.943684536
2021-04-30,0.974714446
2021-05-01,0.767856444
2021-05-02,1.05656772
2021-05-03,1.90535773
2021-05-04,0.92994735
2021-05-05,0.955460622
2021-05-06,0.578617226
2021-05-07,0.418712352
2021-05-08,0.511411193
2021-05-09,0.445100138
2021-05-10,0.525000025
2021-05-11,0.75369767
2021-05-12,0.508634461
2021-05-13,0.477866689
2021-05-14,0.219963922
2021-05-15,0.8028906
2021-05-16,1.23560361
2021-05-17,2.07939353
2021-05-18,1.16327717
2021-05-19,2.63189924
2021-05-20,0.391682736
2021-05-21,0.24225174
2021-05-22,0.355734683
2021-05-23,0.235635167
2021-05-24,0.306043844
2021-05-25,0.168688351
2021-05-26,-9999
2021-05-27,0.444059637
2021-05-28,0.464703525
2021-05-29,0.793851108
2021-05-30,1.41423022
2021-05-31,1.06900005
2021-06-01,-nan
2021-06-02,0.625002138
2021-06-03,1.16455624
2021-06-04,1.06047469
2021-06-05,1.10866912
2021-06-06,1.30936652
2021-06-07,1.1589728
2021-06-08,0.828856497
2021-06-09,0.910428615
