Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM01(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2021/07/11;05:19:39;1625980779;47.0;129;66;78.0;47.0;119;60;28.7;83.7;92;620;-1
2021/07/11;05:24:39;1625981079;41.0;115;58;59.0;40.0;119;60;28.7;83.6;92;625;-1
2021/07/11;05:29:39;1625981379;37.0;105;53;50.0;37.0;119;60;28.7;83.6;94;638;-1
2021/07/11;05:34:39;1625981679;36.0;102;52;65.0;36.0;119;60;28.7;83.7;94;658;-1
2021/07/11;05:39:39;1625981979;34.0;97;49;62.0;33.0;119;60;28.7;83.7;92;619;-1
2021/07/11;05:44:39;1625982279;28.0;84;40;59.0;27.0;119;60;28.7;83.7;92;646;-1
2021/07/11;05:49:39;1625982579;27.0;82;39;42.0;26.0;119;60;28.7;83.6;92;566;-1
2021/07/11;05:54:39;1625982879;21.0;70;30;39.0;20.0;119;60;28.6;83.5;91;517;-1
2021/07/11;05:59:39;1625983179;25.0;78;36;59.0;25.0;119;60;28.6;83.5;90;530;-1
2021/07/11;06:04:39;1625983479;171.6;222;222;217.0;181.0;119;60;28.5;83.4;89;523;-1
2021/07/11;06:09:39;1625983779;160.8;211;212;222.0;173.0;119;60;28.4;83.1;88;492;-1
2021/07/11;06:14:39;1625984079;44.0;122;62;53.0;43.0;122;61;28.4;83.1;88;501;-1
2021/07/11;06:19:39;1625984379;18.0;63;26;38.0;17.0;122;61;28.4;83.1;88;498;-1
2021/07/11;06:24:39;1625984679;12.0;50;17;17.0;11.0;122;61;28.4;83.1;88;496;-1
2021/07/11;06:29:39;1625984979;11.0;46;16;19.0;10.0;122;61;28.4;83.1;88;480;-1
2021/07/11;06:34:39;1625985279;12.0;50;17;13.0;11.0;122;61;28.3;83.0;88;482;-1
2021/07/11;06:39:39;1625985579;12.0;50;17;13.0;11.0;122;61;28.3;82.9;87;474;-1
2021/07/11;06:44:39;1625985879;13.0;53;19;18.0;12.0;122;61;28.3;83.0;88;485;-1
2021/07/11;06:49:39;1625986179;12.0;50;17;20.0;11.0;122;61;28.3;82.9;87;475;-1
2021/07/11;06:54:39;1625986479;13.0;53;19;18.0;12.0;122;61;28.2;82.7;87;483;-1
2021/07/11;06:59:39;1625986779;10.0;42;14;26.0;9.0;122;61;28.2;82.7;86;446;-1
2021/07/11;07:04:39;1625987079;11.0;46;16;19.0;10.0;122;61;28.2;82.7;86;492;-1
2021/07/11;07:09:39;1625987379;14.0;55;20;16.0;13.0;122;61;28.2;82.7;86;491;-1
2021/07/11;07:14:39;1625987679;12.0;50;17;17.0;11.0;122;61;28.2;82.8;86;485;-1
2021/07/11;07:19:39;1625987979;14.0;55;20;23.0;13.0;72;31;28.2;82.8;86;475;-1
2021/07/11;07:24:39;1625988279;15.0;57;21;32.0;14.0;72;31;28.2;82.7;86;475;-1
2021/07/11;07:29:39;1625988579;12.0;50;17;13.0;11.0;72;31;28.2;82.7;86;492;-1
2021/07/11;07:34:39;1625988879;13.0;53;19;21.0;12.0;72;31;28.2;82.8;86;494;-1
2021/07/11;07:39:39;1625989179;16.0;59;23;25.0;16.0;72;31;28.2;82.8;86;486;-1
2021/07/11;07:44:39;1625989479;16.0;59;23;36.0;14.0;72;31;28.2;82.7;86;472;-1
2021/07/11;07:49:39;1625989779;19.0;66;27;36.0;18.0;72;31;28.1;82.6;87;467;-1
2021/07/11;07:54:39;1625990079;15.0;57;21;24.0;14.0;72;31;28.1;82.6;87;459;-1
2021/07/11;07:59:39;1625990379;17.0;61;24;26.0;16.0;72;31;28.1;82.6;87;486;-1
2021/07/11;08:04:39;1625990679;21.0;70;30;46.0;20.0;72;31;28.1;82.7;87;483;-1
2021/07/11;08:09:39;1625990979;16.0;59;23;33.0;16.0;72;31;28.1;82.6;87;444;-1
2021/07/11;08:14:39;1625991279;17.0;61;24;26.0;16.0;72;31;28.1;82.5;87;441;-1
2021/07/11;08:19:39;1625991579;16.0;59;23;25.0;15.0;72;31;28.1;82.5;87;432;-1
2021/07/11;08:24:39;1625991879;16.0;59;23;33.0;14.0;72;31;28.1;82.5;87;469;-1
2021/07/11;08:29:39;1625992179;21.0;70;30;50.0;20.0;72;31;28.1;82.6;87;473;-1
2021/07/11;08:34:39;1625992479;20.0;68;29;49.0;19.0;72;31;28.2;82.7;87;477;-1
2021/07/11;08:39:39;1625992779;22.0;72;31;51.0;21.0;72;31;28.2;82.8;87;470;-1
2021/07/11;08:44:39;1625993079;23.0;74;33;38.0;23.0;72;31;28.2;82.8;86;465;-1
2021/07/11;08:49:39;1625993379;18.0;63;26;32.0;17.0;72;31;28.2;82.8;86;465;-1
2021/07/11;08:54:39;1625993679;22.0;72;31;59.0;21.0;72;31;28.3;82.9;87;554;-1
2021/07/11;08:59:39;1625993979;21.0;70;30;42.0;20.0;72;31;28.4;83.0;88;562;-1
2021/07/11;09:04:39;1625994279;23.0;74;33;45.0;23.0;72;31;28.4;83.1;88;553;-1
2021/07/11;09:09:39;1625994579;18.0;63;26;27.0;17.0;72;31;28.4;83.2;88;551;-1
2021/07/11;09:14:39;1625994879;17.0;61;24;31.0;16.0;72;31;28.4;83.1;86;510;-1
2021/07/11;09:19:39;1625995179;17.0;61;24;31.0;16.0;59;23;28.4;83.0;86;478;-1
2021/07/11;09:24:39;1625995479;20.0;68;29;49.0;19.0;59;23;28.3;83.0;86;459;-1
2021/07/11;09:29:39;1625995779;17.0;61;24;38.0;16.0;59;23;28.3;83.0;86;451;-1
2021/07/11;09:34:39;1625996079;17.0;61;24;42.0;16.0;59;23;28.3;82.9;86;460;-1
2021/07/11;09:39:39;1625996379;17.0;61;24;31.0;17.0;59;23;28.3;83.0;85;456;-1
2021/07/11;09:44:39;1625996679;16.0;59;23;36.0;16.0;59;23;28.3;83.0;85;464;-1
2021/07/11;09:49:39;1625996979;12.0;50;17;13.0;11.0;59;23;28.4;83.0;85;491;-1
2021/07/11;09:54:39;1625997279;15.0;57;21;20.0;15.0;59;23;28.4;83.1;84;488;-1
2021/07/11;09:59:39;1625997579;15.0;57;21;35.0;15.0;59;23;28.4;83.1;84;439;-1
2021/07/11;10:04:39;1625997879;18.0;63;26;59.0;18.0;59;23;28.4;83.1;86;487;-1
2021/07/11;10:09:39;1625998179;13.0;53;19;33.0;12.0;59;23;28.4;83.1;86;493;-1
2021/07/11;10:14:39;1625998479;13.0;53;19;44.0;12.0;33;11;28.4;83.1;86;492;-1
2021/07/11;10:19:39;1625998779;15.0;57;21;28.0;14.0;33;11;28.4;83.2;88;495;-1
2021/07/11;10:24:39;1625999079;15.0;57;21;24.0;14.0;33;11;28.4;83.2;86;494;-1
2021/07/11;10:29:39;1625999379;15.0;57;21;17.0;14.0;33;11;28.5;83.2;86;481;-1
2021/07/11;10:34:39;1625999679;14.0;55;20;30.0;13.0;33;11;28.5;83.2;86;482;-1
2021/07/11;10:39:39;1625999979;11.0;46;16;12.0;10.0;33;11;28.5;83.3;86;469;-1
2021/07/11;10:44:39;1626000279;13.0;53;19;14.0;12.0;33;11;28.5;83.3;86;459;-1
2021/07/11;10:49:39;1626000579;12.0;50;17;36.0;11.0;33;11;28.5;83.3;85;454;-1
2021/07/11;10:54:39;1626000879;13.0;53;19;26.0;12.0;33;11;28.5;83.4;85;451;-1
2021/07/11;10:59:39;1626001179;12.0;50;17;20.0;11.0;33;11;28.6;83.4;85;448;-1
2021/07/11;11:04:39;1626001479;12.0;50;17;20.0;11.0;33;11;28.6;83.4;85;450;-1
2021/07/11;11:09:39;1626001779;14.0;55;20;27.0;13.0;33;11;28.6;83.4;85;456;-1
2021/07/11;11:14:39;1626002079;12.0;50;17;25.0;11.0;53;19;28.6;83.4;85;462;-1
2021/07/11;11:19:39;1626002379;12.0;50;17;25.0;11.0;53;19;28.6;83.5;85;457;-1
2021/07/11;11:24:39;1626002679;16.0;59;23;36.0;16.0;53;19;28.6;83.6;84;454;-1
2021/07/11;11:29:39;1626002979;13.0;53;19;26.0;12.0;53;19;28.7;83.6;83;424;-1
2021/07/11;11:34:39;1626003279;12.0;50;17;52.0;11.0;53;19;28.7;83.6;83;431;-1
2021/07/11;11:39:39;1626003579;12.0;50;17;13.0;11.0;53;19;28.7;83.6;83;430;-1
2021/07/11;11:44:39;1626003879;12.0;50;17;55.0;11.0;53;19;28.7;83.7;83;423;-1
2021/07/11;11:49:39;1626004179;11.0;46;16;31.0;10.0;53;19;28.7;83.7;83;427;-1
2021/07/11;11:54:39;1626004479;13.0;53;19;15.0;12.0;53;19;28.8;83.8;83;429;-1
2021/07/11;11:59:39;1626004779;13.0;53;19;22.0;12.0;53;19;28.8;83.8;83;427;-1
2021/07/11;12:04:39;1626005079;15.0;57;21;44.0;15.0;53;19;28.9;83.9;83;423;-1
2021/07/11;12:09:39;1626005379;15.0;57;21;32.0;15.0;53;19;28.9;84.0;82;412;-1
2021/07/11;12:14:39;1626005679;17.0;61;24;31.0;17.0;37;13;29.0;84.2;82;433;-1
2021/07/11;12:19:39;1626005979;30.0;89;43;53.0;29.0;37;13;29.0;84.2;82;475;-1
2021/07/11;12:24:39;1626006279;23.0;74;33;62.0;23.0;37;13;29.0;84.2;82;474;-1
2021/07/11;12:29:39;1626006579;16.0;59;23;49.0;16.0;37;13;29.0;84.2;82;484;-1
2021/07/11;12:34:39;1626006879;19.0;66;27;53.0;18.0;37;13;29.0;84.3;82;540;-1
2021/07/11;12:39:39;1626007179;24.0;76;34;51.0;24.0;37;13;29.1;84.4;82;505;-1
2021/07/11;12:44:39;1626007479;21.0;70;30;55.0;21.0;37;13;29.1;84.4;82;472;-1
2021/07/11;12:49:39;1626007779;16.0;59;23;37.0;16.0;37;13;29.1;84.4;81;444;-1
2021/07/11;12:54:39;1626008079;21.0;70;30;60.0;21.0;37;13;29.1;84.4;82;465;-1
2021/07/11;12:59:39;1626008379;24.0;76;34;51.0;24.0;37;13;29.1;84.4;82;459;-1
2021/07/11;13:04:39;1626008679;23.0;74;33;54.0;23.0;37;13;29.1;84.4;82;451;-1
2021/07/11;13:09:39;1626008979;23.0;74;33;42.0;22.0;37;13;29.1;84.4;82;439;-1
2021/07/11;13:14:39;1626009279;19.0;66;27;57.0;18.0;37;13;29.1;84.5;82;432;-1
2021/07/11;13:19:39;1626009579;22.0;72;31;61.0;22.0;37;13;29.1;84.5;81;433;-1
2021/07/11;13:24:39;1626009879;26.0;80;37;45.0;26.0;37;13;29.2;84.5;82;431;-1
2021/07/11;13:29:39;1626010179;23.0;74;33;54.0;23.0;37;13;29.2;84.6;82;433;-1
2021/07/11;13:34:39;1626010479;19.0;66;27;49.0;18.0;37;13;29.2;84.5;81;441;-1
2021/07/11;13:39:39;1626010779;17.0;61;24;38.0;17.0;37;13;29.2;84.6;81;435;-1
2021/07/11;13:44:39;1626011079;18.0;63;26;40.0;17.0;37;13;29.2;84.6;81;442;-1
2021/07/11;13:49:39;1626011379;18.0;63;26;33.0;17.0;37;13;29.2;84.6;81;446;-1
2021/07/11;13:54:39;1626011679;30.0;89;43;50.0;30.0;37;13;29.3;84.7;82;481;-1
2021/07/11;13:59:39;1626011979;124.9;187;165;267.0;130.0;37;13;29.3;84.7;82;471;-1
2021/07/11;14:04:39;1626012279;176.9;227;228;375.0;191.0;37;13;29.3;84.7;82;499;-1
2021/07/11;14:09:39;1626012579;92.7;170;123;252.0;96.0;37;13;29.3;84.8;82;476;-1
2021/07/11;14:14:39;1626012879;25.0;78;36;65.0;24.0;57;21;29.4;84.9;80;426;-1
2021/07/11;14:19:39;1626013179;43.0;119;61;93.0;43.0;57;21;29.4;84.9;80;496;-1
2021/07/11;14:24:39;1626013479;27.0;82;39;55.0;27.0;57;21;29.4;84.9;79;476;-1
2021/07/11;14:29:39;1626013779;24.0;76;34;47.0;24.0;57;21;29.4;84.9;81;534;-1
2021/07/11;14:34:39;1626014079;17.0;61;24;50.0;17.0;57;21;29.4;84.9;81;514;-1
2021/07/11;14:39:39;1626014379;20.0;68;29;39.0;20.0;57;21;29.3;84.8;82;553;-1
2021/07/11;14:44:39;1626014679;18.0;63;26;24.0;18.0;57;21;29.4;84.9;81;536;-1
2021/07/11;14:49:39;1626014979;16.0;59;23;30.0;16.0;57;21;29.4;84.9;81;524;-1
2021/07/11;14:54:39;1626015279;19.0;66;27;26.0;19.0;57;21;29.4;84.8;81;545;-1
2021/07/11;14:59:39;1626015579;24.0;76;34;55.0;24.0;57;21;29.4;84.9;81;559;-1
2021/07/11;15:04:39;1626015879;154.5;205;205;449.0;164.0;57;21;29.4;84.8;81;587;-1
2021/07/11;15:09:39;1626016179;65.8;156;89;174.0;67.0;57;21;29.3;84.8;81;561;-1
2021/07/11;15:14:39;1626016479;39.0;110;56;88.0;38.0;57;21;29.4;84.8;82;528;-1
2021/07/11;15:19:39;1626016779;43.0;119;61;101.0;42.0;41;14;29.4;84.9;83;518;-1
2021/07/11;15:24:39;1626017079;29.0;87;41;65.0;29.0;41;14;29.4;85.0;84;493;-1
2021/07/11;15:29:39;1626017379;24.0;76;34;59.0;24.0;41;14;29.4;85.0;83;471;-1
2021/07/11;15:34:39;1626017679;21.0;70;30;48.0;21.0;41;14;29.4;85.0;84;453;-1
2021/07/11;15:39:39;1626017979;22.0;72;31;49.0;22.0;41;14;29.4;85.0;83;431;-1
2021/07/11;15:44:39;1626018279;22.0;72;31;37.0;22.0;41;14;29.4;85.0;84;424;-1
2021/07/11;15:49:39;1626018579;20.0;68;29;35.0;20.0;41;14;29.4;85.0;84;427;-1
2021/07/11;15:54:39;1626018879;20.0;68;29;35.0;20.0;41;14;29.4;85.0;84;422;-1
2021/07/11;15:59:39;1626019179;21.0;70;30;36.0;21.0;41;14;29.4;85.0;83;423;-1
2021/07/11;16:04:39;1626019479;23.0;74;33;39.0;23.0;41;14;29.4;84.9;83;435;-1
2021/07/11;16:09:39;1626019779;22.0;72;31;49.0;22.0;41;14;29.4;85.0;85;437;-1
2021/07/11;16:14:39;1626020079;20.0;68;29;63.0;20.0;57;21;29.5;85.1;85;429;-1
2021/07/11;16:19:39;1626020379;23.0;74;33;66.0;23.0;57;21;29.5;85.1;84;421;-1
2021/07/11;16:24:39;1626020679;23.0;74;33;74.0;23.0;57;21;29.5;85.1;84;424;-1
2021/07/11;16:29:39;1626020979;21.0;70;30;40.0;21.0;57;21;29.5;85.1;84;426;-1
2021/07/11;16:34:39;1626021279;23.0;74;33;58.0;23.0;57;21;29.5;85.1;85;430;-1
2021/07/11;16:39:39;1626021579;21.0;70;30;48.0;21.0;57;21;29.5;85.1;85;434;-1
2021/07/11;16:44:39;1626021879;21.0;70;30;43.0;21.0;57;21;29.5;85.1;85;429;-1
2021/07/11;16:49:39;1626022179;21.0;70;30;24.0;21.0;57;21;29.5;85.1;85;432;-1
2021/07/11;16:54:39;1626022479;18.0;63;26;28.0;17.0;57;21;29.5;85.0;85;432;-1
2021/07/11;16:59:39;1626022779;19.0;66;27;26.0;18.0;57;21;29.5;85.1;85;429;-1
2021/07/11;17:04:39;1626023079;20.0;68;29;47.0;19.0;57;21;29.5;85.1;85;430;-1
2021/07/11;17:09:39;1626023379;18.0;63;26;36.0;17.0;57;21;29.5;85.0;85;432;-1
2021/07/11;17:14:39;1626023679;21.0;70;30;60.0;21.0;61;24;29.5;85.1;85;428;-1
2021/07/11;17:19:39;1626023979;19.0;66;27;41.0;19.0;61;24;29.5;85.1;85;424;-1
2021/07/11;17:24:39;1626024279;20.0;68;29;30.0;20.0;61;24;29.5;85.1;85;421;-1
2021/07/11;17:29:39;1626024579;16.0;59;23;34.0;15.0;61;24;29.5;85.1;85;423;-1
2021/07/11;17:34:39;1626024879;19.0;66;27;26.0;19.0;61;24;29.5;85.1;85;424;-1
2021/07/11;17:39:39;1626025179;20.0;68;29;35.0;20.0;61;24;29.5;85.1;85;422;-1
2021/07/11;17:44:39;1626025479;20.0;68;29;42.0;20.0;61;24;29.5;85.1;85;423;-1
2021/07/11;17:49:39;1626025779;19.0;66;27;65.0;19.0;61;24;29.5;85.0;85;429;-1
2021/07/11;17:54:39;1626026079;24.0;76;34;64.0;24.0;61;24;29.5;85.1;85;434;-1
2021/07/11;17:59:39;1626026379;27.0;82;39;47.0;27.0;61;24;29.5;85.1;85;425;-1
2021/07/11;18:04:39;1626026679;24.0;76;34;40.0;24.0;61;24;29.5;85.1;85;425;-1
2021/07/11;18:09:39;1626026979;20.0;68;29;23.0;20.0;61;24;29.5;85.1;85;425;-1
2021/07/11;18:14:39;1626027279;20.0;68;29;47.0;20.0;45;16;29.5;85.1;85;425;-1
2021/07/11;18:19:39;1626027579;19.0;66;27;41.0;19.0;45;16;29.5;85.1;85;426;-1
2021/07/11;18:24:39;1626027879;19.0;66;27;29.0;19.0;45;16;29.5;85.1;85;428;-1
2021/07/11;18:29:39;1626028179;22.0;72;31;56.0;22.0;45;16;29.5;85.1;85;431;-1
2021/07/11;18:34:39;1626028479;23.0;74;33;46.0;23.0;45;16;29.5;85.1;86;433;-1
2021/07/11;18:39:39;1626028779;23.0;74;33;50.0;23.0;45;16;29.5;85.1;86;435;-1
2021/07/11;18:44:39;1626029079;23.0;74;33;39.0;23.0;45;16;29.5;85.1;86;433;-1
2021/07/11;18:49:39;1626029379;22.0;72;31;57.0;22.0;45;16;29.5;85.0;86;438;-1
2021/07/11;18:54:39;1626029679;23.0;74;33;90.0;23.0;45;16;29.5;85.0;86;433;-1
2021/07/11;18:59:39;1626029979;25.0;78;36;60.0;25.0;45;16;29.5;85.0;86;436;-1
2021/07/11;19:04:39;1626030279;29.0;87;41;61.0;29.0;45;16;29.5;85.0;86;436;-1
2021/07/11;19:09:39;1626030579;28.0;84;40;60.0;28.0;45;16;29.4;85.0;86;441;-1
2021/07/11;19:14:39;1626030879;29.0;87;41;65.0;29.0;61;24;29.4;85.0;87;446;-1
2021/07/11;19:19:39;1626031179;31.0;91;44;84.0;30.0;61;24;29.4;84.9;87;450;-1
2021/07/11;19:24:39;1626031479;30.0;89;43;59.0;29.0;61;24;29.4;84.8;87;447;-1
2021/07/11;19:29:39;1626031779;27.0;82;39;50.0;26.0;61;24;29.3;84.8;87;445;-1
2021/07/11;19:34:39;1626032079;23.0;74;33;54.0;23.0;61;24;29.3;84.8;86;446;-1
2021/07/11;19:39:39;1626032379;25.0;78;36;45.0;25.0;61;24;29.3;84.8;86;451;-1
2021/07/11;19:44:39;1626032679;23.0;74;33;30.0;23.0;61;24;29.3;84.8;86;441;-1
2021/07/11;19:49:39;1626032979;31.0;91;44;51.0;31.0;61;24;29.3;84.7;86;451;-1
2021/07/11;19:54:39;1626033279;34.0;97;49;99.0;34.0;61;24;29.3;84.7;87;460;-1
2021/07/11;19:59:39;1626033579;29.0;87;41;76.0;29.0;61;24;29.3;84.7;87;467;-1
2021/07/11;20:04:39;1626033879;28.0;84;40;56.0;27.0;61;24;29.3;84.7;87;490;-1
2021/07/11;20:09:39;1626034179;32.0;93;46;80.0;31.0;61;24;29.3;84.7;87;476;-1
2021/07/11;20:14:39;1626034479;30.0;89;43;66.0;30.0;68;29;29.3;84.7;87;469;-1
2021/07/11;20:19:39;1626034779;27.0;82;39;82.0;27.0;68;29;29.3;84.8;87;461;-1
2021/07/11;20:24:39;1626035079;28.0;84;40;75.0;27.0;68;29;29.3;84.8;87;534;-1
2021/07/11;20:29:39;1626035379;22.0;72;31;53.0;22.0;68;29;29.4;84.8;87;531;-1
2021/07/11;20:34:39;1626035679;22.0;72;31;49.0;22.0;68;29;29.4;84.9;87;523;-1
2021/07/11;20:39:39;1626035979;25.0;78;36;48.0;25.0;68;29;29.4;85.0;87;509;-1
2021/07/11;20:44:39;1626036279;22.0;72;31;65.0;22.0;68;29;29.4;85.0;87;501;-1
2021/07/11;20:49:39;1626036579;24.0;76;34;43.0;24.0;68;29;29.4;84.9;87;501;-1
2021/07/11;20:54:39;1626036879;27.0;82;39;35.0;27.0;68;29;29.4;84.9;87;500;-1
2021/07/11;20:59:39;1626037179;27.0;82;39;59.0;27.0;68;29;29.4;84.9;87;476;-1
2021/07/11;21:15:30;1626038130;23.0;74;33;50.0;23.0;68;29;29.3;84.8;87;445;-1
2021/07/11;21:30:30;1626039030;27.0;82;39;61.0;27.0;68;29;29.3;84.7;87;440;-1
2021/07/11;21:45:30;1626039930;26.0;80;37;48.0;26.0;68;29;29.2;84.6;88;440;-1
2021/07/11;22:00:30;1626040830;45.0;124;63;121.0;45.0;68;29;29.2;84.5;87;438;-1
2021/07/11;22:15:30;1626041730;25.0;78;36;52.0;25.0;68;29;29.1;84.4;87;435;-1
2021/07/11;22:30:30;1626042630;25.0;78;36;47.0;24.0;68;29;29.1;84.3;87;440;-1
2021/07/11;22:45:30;1626043530;27.0;82;39;65.0;26.0;88;43;29.0;84.2;88;450;-1
2021/07/11;22:48:16;1626043696;22.0;72;31;57.0;15.0;88;43;29.0;84.1;88;350;-1
2021/07/11;22:48:26;1626043706;24.0;76;34;45.0;23.0;88;43;29.0;84.1;88;467;-1
2021/07/11;22:48:36;1626043716;25.0;78;36;46.0;25.0;88;43;29.0;84.1;88;476;-1
2021/07/11;22:48:46;1626043726;26.0;80;37;44.0;26.0;88;43;29.0;84.1;88;453;-1
2021/07/11;22:48:56;1626043736;25.0;78;36;47.0;25.0;88;43;28.9;84.1;88;464;-1
2021/07/11;22:49:06;1626043746;25.0;78;36;52.0;25.0;88;43;28.9;84.1;88;468;-1
2021/07/11;22:49:16;1626043756;25.0;78;36;67.0;24.0;88;43;28.9;84.1;88;466;-1
2021/07/11;22:49:26;1626043766;26.0;80;37;92.0;25.0;88;43;29.0;84.1;88;468;-1
2021/07/11;22:50:01;1626043801;27.0;82;39;109.0;26.0;88;43;29.0;84.1;88;471;-1
2021/07/11;22:50:11;1626043811;28.0;84;40;103.0;28.0;88;43;29.0;84.1;88;471;-1
2021/07/11;22:50:21;1626043821;27.0;82;39;78.0;26.0;88;43;28.9;84.0;88;471;-1
2021/07/11;22:50:31;1626043831;28.0;84;40;68.0;28.0;88;43;28.9;84.0;88;470;-1
2021/07/11;22:50:41;1626043841;28.0;84;40;63.0;28.0;88;43;28.9;84.0;88;469;-1
2021/07/11;22:50:51;1626043851;28.0;84;40;63.0;28.0;88;43;28.9;84.1;88;468;-1
2021/07/11;22:51:01;1626043861;26.0;80;37;69.0;26.0;88;43;28.9;84.1;88;468;-1
2021/07/11;22:51:11;1626043871;25.0;78;36;64.0;25.0;88;43;28.9;84.1;88;467;-1
2021/07/11;22:51:21;1626043881;26.0;80;37;61.0;26.0;88;43;29.0;84.1;88;467;-1
2021/07/11;22:51:31;1626043891;27.0;82;39;50.0;27.0;88;43;29.0;84.1;88;468;-1
2021/07/11;22:51:41;1626043901;27.0;82;39;59.0;27.0;88;43;29.0;84.1;88;468;-1
2021/07/11;22:51:51;1626043911;27.0;82;39;62.0;27.0;88;43;28.9;84.1;88;470;-1
2021/07/11;22:52:01;1626043921;25.0;78;36;60.0;25.0;88;43;28.9;84.1;88;473;-1
2021/07/11;22:52:11;1626043931;26.0;80;37;61.0;26.0;88;43;28.9;84.1;88;474;-1
2021/07/11;22:52:21;1626043941;26.0;80;37;66.0;25.0;88;43;28.9;84.1;88;475;-1
2021/07/11;22:52:31;1626043951;27.0;82;39;67.0;27.0;88;43;28.9;84.1;88;476;-1
2021/07/11;22:52:41;1626043961;25.0;78;36;65.0;25.0;88;43;28.9;84.1;88;477;-1
2021/07/11;22:52:51;1626043971;25.0;78;36;53.0;25.0;88;43;28.9;84.0;88;478;-1
2021/07/11;22:53:01;1626043981;26.0;80;37;49.0;26.0;88;43;28.9;84.0;88;480;-1
2021/07/11;22:53:11;1626043991;26.0;80;37;46.0;25.0;88;43;28.9;84.0;88;483;-1
2021/07/11;22:53:21;1626044001;27.0;82;39;63.0;27.0;88;43;28.9;84.0;88;484;-1
2021/07/11;22:53:31;1626044011;25.0;78;36;57.0;25.0;88;43;28.9;84.0;88;484;-1
2021/07/11;22:53:41;1626044021;25.0;78;36;65.0;25.0;88;43;28.9;84.0;88;485;-1
2021/07/11;22:53:51;1626044031;24.0;76;34;52.0;23.0;88;43;28.9;84.0;88;488;-1
2021/07/11;22:54:01;1626044041;26.0;80;37;70.0;26.0;88;43;28.9;84.0;88;487;-1
2021/07/11;22:54:11;1626044051;26.0;80;37;62.0;26.0;88;43;28.9;84.0;88;488;-1
2021/07/11;22:54:21;1626044061;26.0;80;37;70.0;26.0;88;43;28.9;84.0;88;488;-1
2021/07/11;22:54:31;1626044071;25.0;78;36;60.0;25.0;88;43;28.9;84.0;88;489;-1
2021/07/11;22:54:41;1626044081;25.0;78;36;66.0;24.0;88;43;28.9;84.0;88;489;-1
2021/07/11;22:54:51;1626044091;25.0;78;36;60.0;24.0;88;43;28.9;84.0;88;488;-1
2021/07/11;22:55:01;1626044101;24.0;76;34;59.0;24.0;88;43;28.9;84.0;88;489;-1
2021/07/11;22:55:11;1626044111;24.0;76;34;52.0;24.0;88;43;28.9;84.0;88;489;-1
2021/07/11;22:55:21;1626044121;23.0;74;33;46.0;23.0;88;43;28.9;84.0;88;490;-1
2021/07/11;22:55:31;1626044131;25.0;78;36;49.0;25.0;88;43;28.9;84.0;88;490;-1
2021/07/11;22:55:41;1626044141;25.0;78;36;61.0;25.0;88;43;28.9;84.0;88;490;-1
2021/07/11;22:55:51;1626044151;27.0;82;39;72.0;27.0;88;43;28.9;84.1;88;490;-1
2021/07/11;22:56:01;1626044161;27.0;82;39;80.0;27.0;88;43;28.9;84.1;88;491;-1
2021/07/11;22:56:11;1626044171;25.0;78;36;69.0;25.0;88;43;28.9;84.1;88;492;-1
2021/07/11;22:56:21;1626044181;25.0;78;36;66.0;25.0;88;43;29.0;84.2;88;492;-1
2021/07/11;22:56:31;1626044191;25.0;78;36;57.0;25.0;88;43;29.0;84.2;88;491;-1
2021/07/11;22:56:41;1626044201;26.0;80;37;70.0;26.0;88;43;29.0;84.2;88;491;-1
2021/07/11;22:56:51;1626044211;26.0;80;37;70.0;26.0;88;43;29.0;84.1;88;490;-1
2021/07/11;22:57:01;1626044221;25.0;78;36;61.0;25.0;88;43;29.0;84.1;88;491;-1
2021/07/11;22:57:11;1626044231;25.0;78;36;54.0;25.0;88;43;29.0;84.1;88;491;-1
2021/07/11;22:57:21;1626044241;26.0;80;37;43.0;26.0;88;43;29.0;84.2;88;492;-1
2021/07/11;22:57:31;1626044251;27.0;82;39;60.0;26.0;88;43;29.0;84.2;88;492;-1
2021/07/11;22:57:41;1626044261;26.0;80;37;47.0;26.0;88;43;29.0;84.2;88;493;-1
2021/07/11;22:57:51;1626044271;26.0;80;37;47.0;26.0;88;43;29.0;84.2;88;492;-1
2021/07/11;22:58:01;1626044281;26.0;80;37;31.0;26.0;88;43;29.0;84.2;88;493;-1
2021/07/11;22:58:11;1626044291;26.0;80;37;43.0;26.0;88;43;29.0;84.2;88;495;-1
2021/07/11;22:58:21;1626044301;26.0;80;37;59.0;26.0;88;43;29.0;84.2;88;496;-1
2021/07/11;22:58:31;1626044311;25.0;78;36;61.0;25.0;88;43;29.0;84.2;88;496;-1
2021/07/11;22:58:41;1626044321;30.0;89;43;125.0;30.0;88;43;29.0;84.2;88;495;-1
2021/07/11;23:03:49;1626044629;24.0;76;34;43.0;24.0;88;43;29.0;84.3;88;493;-1
2021/07/11;23:08:49;1626044929;23.0;74;33;62.0;23.0;88;43;29.1;84.4;87;485;-1
2021/07/11;23:13:49;1626045229;27.0;82;39;50.0;27.0;80;37;29.2;84.5;87;481;-1
2021/07/11;23:31:56;1626046316;30.0;89;43;53.0;30.0;80;37;29.2;84.6;87;491;-1
